"Calories","Age","Gender","Duration","Heart_Rate","Weight","Height"
127.3315282,41,0,26,173,67.49904233,172.594071729125
261.7598554,41,0,32,179,66.02616453,161.070713243642
471.9837407,37,1,38,110,66.25734267,173.105739460101
459.6147362,40,1,47,176,94.70963061,207.517040155974
393.4636436,19,0,41,149,98.05311322,181.378974302753
101.9456791,59,0,25,169,59.82161483,133.784559337289
409.108234,19,0,56,125,48.42827548,158.543654429311
341.1224165,58,0,56,176,85.79607161,172.075029667752
378.2517597,56,1,41,116,97.94466485,195.461086999561
159.8061431,49,0,41,100,94.56582528,190.599909074237
129.2620494,57,0,38,101,66.57596745,158.430699261919
107.9959272,25,1,44,138,72.69554686,176.113007163593
496.0086544,52,1,56,131,82.46629141,155.193680224187
187.2563534,44,0,52,137,90.28865434,165.511833068701
368.3936582,20,0,36,106,52.85641986,153.411420284849
183.7913774,26,0,51,104,60.64784364,136.684889209564
306.0503365,52,1,54,136,71.62449689,151.89681633549
265.3289125,34,1,37,107,92.84790394,177.058506994119
431.6148496,25,1,21,118,57.80149477,133.429550212526
496.7950935,56,1,43,146,78.71210509,181.355490209486
436.2065549,27,0,33,118,89.10669233,198.060821664247
328.7430989,60,0,33,124,77.97534444,197.009245134343
104.5275351,42,0,47,106,60.99051768,141.265701341115
456.356002,23,0,56,123,93.57637788,167.88256819976
183.0805073,41,0,28,161,96.07842259,183.773651236781
259.7044384,51,1,60,148,93.21155731,179.097534344302
305.7963564,47,0,51,125,80.63024418,199.158457480718
475.6462773,50,1,42,140,60.43993037,143.292200011358
277.5152065,44,1,59,102,81.07957007,161.282579457854
233.3755865,59,0,56,161,63.23851868,140.480279006073
412.9835672,59,1,59,114,70.03536806,148.429444606018
261.7210024,51,0,24,119,59.17882143,141.092568728431
248.1474431,42,1,24,109,90.9953564,190.846629342527
160.1302124,21,0,56,179,67.40229799,177.799282842892
463.8339627,37,0,40,171,94.9246915,210.995286191716
138.6453662,45,0,53,175,59.68784883,132.230469673862
123.4365622,43,1,22,137,72.28899665,162.156368866984
218.6866969,26,0,31,171,92.53107666,191.525916443705
248.9448197,37,0,22,160,82.06509275,167.483779515974
271.5022227,26,0,45,118,93.20338184,179.381014733312
342.1363484,57,0,40,162,60.78265788,138.147379454283
390.6000338,58,1,47,112,64.83104357,154.801954743267
297.5506098,49,0,22,157,68.91322174,144.088168365735
301.09828,58,0,48,126,88.57452544,215.385110847516
273.8540031,49,0,33,178,78.65303628,190.913203575257
441.5993911,47,0,28,105,66.39177617,166.433121378276
249.9648609,24,1,30,114,51.08175774,137.005417601268
427.5970686,34,1,34,118,96.55437324,201.310336468003
199.8486339,21,0,26,177,89.49429548,212.217216050254
208.2976469,60,0,54,101,82.9243293,191.93803204003
496.5307403,55,1,33,113,55.73707261,128.22115506866
173.1337536,52,1,30,101,54.60708398,170.611208882951
351.436715,32,1,59,147,75.29036616,159.161623894746
444.539486,49,0,47,141,94.47192841,189.107002889948
485.5292029,59,1,22,148,47.53686479,132.881589123422
229.3349966,41,1,38,147,69.02468347,155.828687142925
415.8832712,47,0,42,156,76.77279901,189.299272554673
307.8165088,41,1,23,139,50.60231002,141.589129077339
443.9359189,38,0,31,152,91.74121877,176.647318186907
291.7868938,45,1,41,135,64.71027401,159.639216567204
394.3712058,31,1,45,108,59.40174084,142.932850576365
270.9413785,22,0,57,117,74.58110061,154.650081614102
280.462558,24,0,54,163,59.65742298,135.980306349549
461.165023,51,0,38,133,75.14177505,180.458370668622
366.6164127,32,1,56,103,95.63439447,200.971546763597
258.5768409,31,1,21,123,58.11314437,142.342116237201
358.9394395,49,0,58,137,99.93382914,182.673893247264
338.9693345,33,0,56,123,76.76334112,178.089502575057
134.6387889,53,0,40,110,51.80567046,145.706596871625
418.9604363,52,1,49,122,58.30742847,137.466854638742
196.2587191,33,1,27,152,51.41301861,122.384791312275
156.5221355,39,1,55,139,49.16857796,127.332163242648
313.1700696,34,0,60,108,82.55854303,175.27100584211
485.1610645,35,0,58,174,63.80815805,149.759724143692
227.1652651,59,0,37,162,55.2505794,127.293743096538
413.1440996,20,1,47,125,59.23468497,161.023596815966
487.4544519,47,1,20,153,77.41609269,164.358372132894
197.7266191,35,1,37,176,97.93469801,204.727785901234
406.2170982,23,0,38,103,57.61978984,136.877381303255
396.2769424,19,1,58,115,60.81148796,138.884278463142
275.3862652,47,0,55,137,58.61658778,168.152845374077
194.0064618,25,0,22,169,59.8595706,156.906883772689
160.2910292,60,0,35,128,77.89938834,158.331031114736
406.7678732,53,1,46,166,83.16686811,184.284967339251
392.5873554,54,1,44,120,74.95869381,173.853217381806
479.347641,21,0,38,135,87.58059632,188.693403487069
348.1014776,44,1,56,161,103.1251866,179.939739256412
222.3616463,27,1,27,137,81.3495156,158.020823644343
155.2710119,27,0,38,163,67.59708022,153.130417136392
473.7248772,34,0,47,123,70.72356107,185.284932749868
457.6141243,48,1,58,146,73.37305165,156.293477041962
445.6552717,41,1,34,132,83.16252691,176.857904669993
242.3973997,45,1,42,141,76.11807478,180.563100699423
179.5913281,53,0,49,164,57.03715678,156.899051389222
208.1112056,29,0,31,144,63.46724398,134.713110705111
461.2211577,55,0,30,114,72.15697427,195.53618762164
388.0816449,41,1,33,169,60.45699878,169.584093306277
120.0435369,21,1,34,135,103.7238436,191.186661581946
467.3351155,59,0,28,116,70.96404584,194.322321159614
220.7655037,40,0,58,115,70.05263741,184.762177442966
456.3488269,33,1,45,134,90.46416921,219.934498774635
277.9297144,29,1,35,176,64.39466108,169.626939481831
136.1870591,24,0,41,165,69.35746447,159.331333904728
285.9950891,55,0,59,103,97.45869922,192.27476841587
337.9455217,52,1,47,116,82.92973765,180.547941588612
302.1526105,49,1,54,112,92.8157527,199.715874312424
176.6063354,50,1,34,157,61.43728631,151.5427335253
435.4859438,24,1,57,156,85.62956273,170.39968442234
275.7359378,34,1,20,166,100.4845428,200.740314778473
295.7742984,29,1,54,134,88.83333141,186.369366867542
488.2116763,58,1,43,141,74.3432301,153.780034982959
294.684948,27,0,27,117,83.37634502,165.542623296835
430.4799263,22,0,33,159,93.8914167,170.114154308516
417.2725346,59,0,54,134,52.99399844,128.177944616811
155.5391732,46,0,56,169,78.34907155,153.654613247346
357.0550679,35,0,26,176,68.65445943,161.77192018241
330.039779,46,0,55,108,65.14440439,182.519389538699
481.4752927,38,1,33,141,63.70336616,182.728163028094
165.4901266,42,0,48,128,54.69765656,163.478919439558
429.9462911,28,0,37,172,86.52017689,186.701230675524
149.6297614,44,0,57,103,51.87572112,136.582426377297
490.6705774,25,1,42,169,82.68141062,187.685034636592
343.1199338,58,1,30,104,92.63005671,184.12870911869
196.6262674,48,1,49,149,59.99614427,145.867537064193
386.4257478,43,0,51,152,57.70635026,150.916903067975
152.2425792,50,0,56,159,49.23964171,152.040100914511
368.3674191,59,1,36,180,75.85294182,198.942940803474
476.9980336,43,0,32,176,97.34699446,212.848671791039
209.3801683,21,1,39,148,69.68981808,142.521297875608
312.2388838,24,1,31,148,98.31631903,199.541283127492
367.6615904,46,0,28,157,68.74948287,144.632327546105
401.4889825,35,0,22,148,89.79024452,212.937831167265
346.4060753,40,0,53,148,93.85553383,170.759139380301
442.4770175,28,0,45,164,49.63693073,134.395056558632
216.8162508,53,1,56,133,54.49460447,140.762526206413
296.0790753,51,1,28,157,98.80521136,207.259278690342
309.285072,34,1,53,152,73.76746585,154.552338002162
494.4202607,56,1,47,172,59.54066004,140.14059582037
393.9742021,57,0,48,153,74.88559887,182.690389713495
198.9756699,52,1,24,152,98.76421118,221.20495190247
156.8540686,54,0,52,168,72.00716449,188.479642028828
368.9004735,58,1,42,159,94.63403031,224.247616317122
182.2605262,21,0,29,165,70.24774059,170.770778350628
446.9897784,39,0,44,111,76.03214605,157.511438172364
366.2249759,29,0,29,107,58.55834986,145.820573912116
345.1738141,20,1,32,153,88.4861596,165.199325484694
340.303388,34,1,33,102,92.34470222,217.216808232814
106.4433503,31,0,33,101,92.78912961,217.588932182087
479.4611205,27,1,26,144,52.55993296,136.972496256917
108.6442605,36,1,50,153,53.17780791,126.198470281633
268.6979237,60,0,36,108,95.76289949,188.461047633772
215.0907995,29,0,60,112,89.72407471,167.406864095094
354.0319982,18,0,20,157,91.54353561,168.511436536383
451.5578498,60,0,52,120,61.04424813,136.65518599639
397.469511,41,0,42,177,99.98317932,208.700114762855
373.3599113,20,0,55,118,80.67761405,206.30253926479
296.7307886,43,0,23,169,59.43167831,137.652789287587
331.1035708,33,0,47,160,67.23701657,147.128243190188
489.5289243,25,1,46,104,81.97282995,187.595026230413
299.9417953,20,1,25,170,100.3705747,190.877622389414
453.2201934,23,0,56,156,58.62123405,170.53075156327
494.8621471,51,0,33,148,54.01084813,129.698297162875
119.8779034,43,0,33,103,95.33446802,205.063981385406
369.2815314,58,1,21,146,74.6552583,146.785076734235
393.1365623,48,1,47,170,93.03505595,219.115933104135
448.5944132,53,0,29,107,88.44284316,202.997336752421
457.7535505,41,0,26,148,70.64012391,152.850913598726
273.0366021,24,0,34,169,92.50890193,175.174179523196
102.8454435,42,1,53,114,65.2296254,144.822236499972
102.6676832,26,1,60,113,67.66234689,141.462457330548
132.4905861,53,1,36,180,93.62609056,180.082920845496
475.0789018,60,0,44,152,75.75508537,191.952194725973
218.4345121,60,0,39,180,74.57705139,154.817910353097
433.9225755,34,1,36,135,61.31553807,132.382068311983
350.4933108,42,1,37,152,86.57163196,171.195976703461
386.643238,56,0,53,119,52.61600037,133.397703713108
377.6529715,54,0,44,133,53.58449352,155.830937656706
456.7539929,53,0,45,112,96.23092127,211.11351448282
312.188039,59,1,41,133,88.62842994,209.269327726739
401.876739,58,1,26,101,74.19205497,162.21116738284
389.1195405,50,0,20,123,81.39483005,164.739730151321
334.9984846,50,1,46,133,55.53320388,136.126791361342
323.4321065,41,1,36,138,66.00312364,159.338203326367
446.3133391,40,1,39,126,82.08775935,173.734782669442
232.9297726,21,0,49,113,79.43575161,156.582662507343
167.2888192,50,1,48,129,50.52992915,123.323265080627
219.8190816,50,0,30,172,62.77143202,141.732605361389
299.8234759,49,1,20,173,72.13635567,177.657154815511
301.410042,39,0,36,151,95.49149075,221.774030301123
148.2437634,48,1,59,163,93.48011484,164.913003393133
343.9640531,50,1,51,166,92.98392164,191.126113489545
221.4891477,36,0,24,103,56.52439319,131.90839239919
162.3562277,35,0,41,148,61.73869085,154.633950133095
189.9550455,58,1,56,138,69.00590071,147.504842552869
313.720441,49,1,44,131,63.09485127,137.350786456267
432.9879844,27,0,37,174,89.54318998,216.913739584685
113.4311512,40,0,41,173,56.66523359,167.232573089312
224.5541446,53,0,21,177,84.6790704,172.067291937365
260.3474969,24,1,39,120,103.3150954,217.337850144451
490.5096969,55,0,37,106,55.15345869,127.425096034403
113.4890864,58,1,22,152,50.43251386,142.491011040242
238.7047849,23,1,22,171,75.87907128,151.885736513644
116.9130543,59,1,30,139,83.25939773,178.990378396506
494.2712336,49,0,31,177,60.87131918,170.775883234686
405.6150029,43,1,48,158,95.17890279,192.817446943252
415.7631086,57,0,24,124,95.20542494,184.764742709072
443.1748657,46,0,27,119,90.08988146,189.429296552852
246.4314737,48,1,60,179,81.94778477,161.517059991725
245.2748082,30,1,38,151,65.68642841,138.917256413559
124.3632992,38,0,38,107,55.76224414,173.60938883563
328.5830945,53,1,58,106,84.88540708,184.195068551071
283.4187201,42,0,25,118,60.3909087,138.315976056323
259.6367696,26,0,28,114,65.81389835,163.343857503528
342.8877113,44,1,35,160,52.11519061,141.502958686742
472.427866,53,0,21,159,56.50600707,140.908818381199
243.8344686,60,1,23,105,66.9672305,164.307640581549
123.631147,49,1,26,119,87.70271858,164.374508182577
473.6423932,26,0,21,128,81.16764878,184.876167991977
435.3131376,37,1,45,163,67.58421809,190.425790372845
390.4958228,57,0,26,141,53.65991445,163.240213871708
498.0578514,34,0,48,121,79.16918802,204.528252735453
443.6820677,52,1,45,163,89.73343541,167.735985258803
404.2296632,36,0,40,154,95.76955949,165.426925012958
160.9989652,45,1,38,109,49.98519215,153.309531291521
405.8400528,20,1,28,180,49.62522941,143.868332809564
236.6634862,32,1,24,134,70.60146836,145.265931446344
305.7134946,50,0,32,143,51.85128667,149.235178653883
158.6061856,21,0,29,163,64.82173167,146.251018651936
183.265881,56,0,55,105,99.36416549,197.158738872893
396.1938119,41,1,35,105,86.60823319,160.401448773989
195.1433728,34,0,55,111,94.00996241,178.204594963504
264.4952955,59,0,57,106,61.10081625,146.504261467741
384.2900691,21,1,33,172,80.35438797,188.863525416275
434.4348526,43,1,58,144,68.45425956,144.156791732587
338.4604877,49,0,31,152,54.7720467,139.205861338529
465.5977867,43,1,50,167,77.67140395,155.156447524981
106.5164492,54,1,24,134,61.89333702,144.678587869221
342.7167344,21,0,52,129,74.82449979,184.016639860167
132.2370805,58,0,52,161,66.40925037,145.775497393652
153.1517219,19,1,54,134,67.46479368,153.690583789717
436.9822546,34,1,42,156,61.99247124,150.207092071835
139.3461872,60,1,31,146,65.79004498,167.638187987186
298.4747285,20,1,51,174,87.58412027,191.478094643032
141.7876269,28,1,37,118,56.12956879,128.445571603791
421.2605123,56,0,41,148,60.45569574,159.401991726633
426.9735908,39,0,53,103,64.88928279,146.11446795396
126.8243443,42,0,25,151,81.23770249,171.653882101951
390.0771505,22,1,59,148,79.58351931,186.025564078411
223.7913115,55,0,23,154,51.23731331,134.158006698609
262.7924783,59,0,29,149,71.98353713,162.223701336285
339.2596803,46,1,42,144,52.95404225,148.693556732447
198.3333177,36,0,22,167,60.05109754,135.291609039303
122.175859,54,0,34,154,46.44185815,136.599715155338
339.6366481,56,1,36,150,81.24148404,199.510892635121
481.3547785,44,1,31,101,64.17820926,157.661780716579
204.3039008,37,0,23,146,78.14254078,168.467069864734
224.3922235,54,1,41,141,67.36546662,144.903438303021
339.3398319,30,0,28,125,97.61378945,171.688807806904
433.213999,29,0,40,178,77.84296928,167.657732565223
147.9409531,50,0,44,148,52.8862411,136.790201058552
288.3752684,54,1,31,125,54.98218052,159.181583676186
169.1729085,37,1,21,106,56.26756049,134.19111297553
288.3727125,43,1,38,171,64.31887139,164.66042406851
104.7105399,37,0,60,153,79.0760502,191.749418872686
272.924756,46,0,56,160,79.24870786,178.872450965521
207.9720971,43,1,36,148,68.72388554,188.770750404599
381.0539419,42,1,37,103,73.83757924,152.347048278009
145.4272497,56,0,44,180,84.43620203,190.611884695034
109.3417457,25,1,43,164,81.23059115,158.431465644424
314.5997773,20,0,44,158,56.34399315,143.654673199111
439.1071332,57,1,52,162,77.80566017,177.851388071333
327.7625568,32,0,28,111,64.13877185,137.669263893011
298.6637251,43,0,35,104,80.8568611,162.391021107597
264.6853643,51,0,35,179,77.446007,158.768723229206
146.0460356,34,1,37,115,56.95166478,146.12154516277
277.8503669,23,1,50,149,95.61246176,201.899161437093
393.4616476,23,1,43,106,54.48572091,134.743014060466
168.81148,23,1,38,106,74.2264794,162.440687598681
166.4929856,56,1,30,129,53.82180137,138.727063462819
458.4827377,21,0,26,176,66.28899531,160.531079377006
167.8359708,58,0,37,169,91.75873998,181.608784112071
300.926652,18,1,25,149,94.00071902,179.294083122495
305.1315214,51,0,29,172,57.36874343,135.211576445622
338.6593868,45,0,58,147,69.0894311,192.261460768661
313.3578849,38,0,54,112,97.51194468,203.232916195674
435.904466,26,0,32,108,94.40152667,217.069604111834
198.8614153,53,1,29,117,79.13544545,198.565841000405
407.0392255,26,1,52,115,101.3820027,210.567147245675
161.2751282,50,0,36,157,64.53209747,147.492958530253
133.3609136,33,0,43,144,47.0671459,133.072715290012
443.8741518,45,1,46,120,74.72667573,186.089629607387
104.4865029,53,1,45,180,50.5551279,160.4714286741
331.6546889,22,1,53,137,82.33238071,203.635620165812
350.0819478,56,0,50,113,87.06511555,174.571231213259
497.1074685,20,0,31,172,78.48968963,181.496669691738
246.116311,18,1,28,123,80.03669616,167.095396263491
205.5428236,39,0,48,139,77.71283694,182.188037117127
107.7727187,36,1,24,105,77.55186863,176.894316539093
356.3657632,31,0,51,122,77.92576769,176.298496855325
279.7525876,31,0,37,117,91.28102828,199.044676208446
352.9912474,48,1,36,125,76.12905942,180.46274703476
440.6746367,41,0,26,102,67.08841357,157.056216614001
358.9232923,60,1,56,168,85.17044067,168.254479133609
315.1098437,32,1,57,170,74.39215193,174.766231944378
223.9818966,53,0,47,175,91.76199621,167.249543707786
212.808226,24,0,25,113,49.47102489,133.870096409732
250.6913712,28,0,30,105,81.0694189,155.007209898327
305.8887684,41,0,45,161,54.28414685,131.684354559379
349.6416414,45,0,31,102,80.58455146,165.265000163971
298.7697469,46,0,35,138,90.30128201,168.839434316255
289.2051718,27,0,26,109,95.04744714,179.81946665293
398.0513164,60,0,53,136,100.0032314,218.34007995522
270.1047476,47,0,49,139,98.33326839,184.590538645395
291.5200879,28,1,45,110,49.2653927,141.288445831838
155.9238308,24,0,39,100,84.50160501,187.323922336343
136.7732452,39,0,31,151,77.19376971,193.227206562043
155.9653185,23,1,51,111,67.98162413,176.234909427725
156.0659293,23,0,55,172,96.97753976,174.045077385059
341.4907645,50,0,25,172,65.91967979,142.841422671828
126.0064904,24,1,52,105,78.17846431,178.430187943892
487.7179556,18,0,44,129,52.86331053,146.749452624436
265.9936322,47,1,43,158,84.75635961,168.533101852604
260.4144157,37,1,42,122,98.63059584,199.73694012279
266.086394,60,1,46,148,66.09054453,148.455807771222
361.8118776,47,0,49,144,73.45525134,191.729538122141
134.7168267,20,1,26,141,86.69748746,185.08100666933
282.2510047,32,0,22,178,95.17099128,216.592331214763
267.586877,57,1,39,131,98.67068777,196.658496935794
240.9749707,51,0,23,156,59.87686013,135.959193087255
499.0092086,42,0,55,122,89.66203019,198.114078284118
260.1289784,31,0,36,171,50.52448332,160.170152794272
260.1806305,19,1,28,129,83.164439,155.206757209039
319.0068672,34,1,21,105,86.26539429,172.198836344381
477.7139892,38,1,54,148,63.9809101,138.628519519236
418.167066,59,1,46,116,93.20738479,170.967182496648
139.4602474,20,1,29,174,93.66556515,220.901819967002
